baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R30W7	R8W7	R14W7	R2W7	R16W7	R10W7	R4W7	R18W7	R6W7	R12W7	R20W6	R1W7	R9W7	R3W7	R17W7	R19W7	R23W7	R11W7	R21W7	R7W7	R29W7	Significant	tax[rownames(res), ]	Phylum	KO
0.310105813180653	1.66934958348122	3.10426853972795	0.537759398749541	0.590743165592238	0.847429605334513	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	No	NOVCMHFB	NOVCMHFB	NOVCMHFB
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVSFW9U	NOVSFW9U	NOVSFW9U
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJXQQ9	NOVJXQQ9	NOVJXQQ9
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV73RHC	NOV73RHC	NOV73RHC
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	No	NOV9NA02	NOV9NA02	NOV9NA02
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVFQOP0	NOVFQOP0	NOVFQOP0
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVF3J2P	NOVF3J2P	NOVF3J2P
0.310884438447261	-2.0275784277572	3.07612050963549	-0.659134914060133	0.509809137317253	0.847429605334513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	No	NOVWUP1W	NOVWUP1W	NOVWUP1W
0.413860746805244	0.0690543785472216	3.09705489566069	0.0222967886826851	0.982211210506732	0.98695981559305	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	21	0	0	0	0	0	No	NOV4VQW3	NOV4VQW3	NOV4VQW3
0.534840312568059	-2.81518391436446	3.05481187479585	-0.921557211948641	0.356759585886238	0.847429605334513	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV2YILP	NOV2YILP	NOV2YILP
