baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R2W0	R16W0	R14W0	R30W0	R8W0	R20W0	R6W0	R12W0	R18W0	R10W0	R4W0	R3W0	R17W0	R9W0	R1W0	R7W0	R29W0	R21W0	R11W0	R19W0	R23W0	Significant	tax[rownames(res), ]	Phylum	KO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVH2SCV	NOVH2SCV	NOVH2SCV
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV0LW41	NOV0LW41	NOV0LW41
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVFDGXQ	NOVFDGXQ	NOVFDGXQ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQBFOT	NOVQBFOT	NOVQBFOT
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVU5KB1	NOVU5KB1	NOVU5KB1
0.748261316549118	2.68095385504369	3.08000973499145	0.870436812126222	0.384061736606213	0.882591653033311	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	No	NOVWWEQY	NOVWWEQY	NOVWWEQY
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVAIXFC	NOVAIXFC	NOVAIXFC
0.436485767986986	1.93075644296926	3.09389478256658	0.624053685939371	0.53259232838796	0.882591653033311	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	No	NOVOC6Q2	NOVOC6Q2	NOVOC6Q2
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV3O02B	NOV3O02B	NOV3O02B
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVHN9Z2	NOVHN9Z2	NOVHN9Z2
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVMRVL1	NOVMRVL1	NOVMRVL1
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVPZFIO	NOVPZFIO	NOVPZFIO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV1HA0D	NOV1HA0D	NOV1HA0D
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4KICZ	NOV4KICZ	NOV4KICZ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVVURJ0	NOVVURJ0	NOVVURJ0
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV673XO	NOV673XO	NOV673XO
0.50550904990133	-2.84302448462222	3.06028217461923	-0.929007301418522	0.352885302438074	0.882591653033311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	No	NOVMST73	NOVMST73	NOVMST73
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVFOKFI	NOVFOKFI	NOVFOKFI
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVT4Z9S	NOVT4Z9S	NOVT4Z9S
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVYNG83	NOVYNG83	NOVYNG83
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVAGA57	NOVAGA57	NOVAGA57
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVRZ4YW	NOVRZ4YW	NOVRZ4YW
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV0T1ZT	NOV0T1ZT	NOV0T1ZT
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVXHK4X	NOVXHK4X	NOVXHK4X
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVOJUBV	NOVOJUBV	NOVOJUBV
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV1KFNU	NOV1KFNU	NOV1KFNU
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	No	NOVFRKDA	NOVFRKDA	NOVFRKDA
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVOJT6V	NOVOJT6V	NOVOJT6V
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVZT9BA	NOVZT9BA	NOVZT9BA
0.561195987411839	2.26203879709796	3.08761112060656	0.732617777543689	0.463791585217342	0.882591653033311	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	No	NOV8N21E	NOV8N21E	NOV8N21E
0.202719147381911	-1.72273516003614	3.09167081443039	-0.557218172127272	0.577378375332117	0.882591653033311	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV0PUB5	NOV0PUB5	NOV0PUB5
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV9VPXM	NOV9VPXM	NOV9VPXM
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV0XTBO	NOV0XTBO	NOV0XTBO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV1V3FA	NOV1V3FA	NOV1V3FA
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVAVCG9	NOVAVCG9	NOVAVCG9
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVLY6OL	NOVLY6OL	NOVLY6OL
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVK5PY5	NOVK5PY5	NOVK5PY5
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVOT91H	NOVOT91H	NOVOT91H
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVCGM5M	NOVCGM5M	NOVCGM5M
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVERXQ9	NOVERXQ9	NOVERXQ9
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVPFWP0	NOVPFWP0	NOVPFWP0
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVO7649	NOVO7649	NOVO7649
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVI4DXC	NOVI4DXC	NOVI4DXC
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV0Q8XW	NOV0Q8XW	NOV0Q8XW
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVL9OHE	NOVL9OHE	NOVL9OHE
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV5JODM	NOV5JODM	NOV5JODM
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVM34SV	NOVM34SV	NOVM34SV
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV7BULO	NOV7BULO	NOV7BULO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVN4Z1I	NOVN4Z1I	NOVN4Z1I
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVY6IQM	NOVY6IQM	NOVY6IQM
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV0AMZ1	NOV0AMZ1	NOV0AMZ1
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV2PHCP	NOV2PHCP	NOV2PHCP
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV5XIT3	NOV5XIT3	NOV5XIT3
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVSTXIE	NOVSTXIE	NOVSTXIE
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVCYGI1	NOVCYGI1	NOVCYGI1
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV23ZFD	NOV23ZFD	NOV23ZFD
